order_id,customer_id,restaurant_id,dish_ordered,order_time,delivery_time,order_status,price,quantity,delivery_address,expected_delivery_time,delivery_partner_id
8842,291,207,Pav Bhaji,2024-04-12 09:55:29,2024-04-12 11:36:29,Successful,145.0,1,"910
Kamdar Marg, Amritsar-852681",2024-04-12 10:33:29,469
8843,62,95,Tandoori Chicken,2024-07-18 12:12:19,2024-07-18 12:57:19,Successful,503.97,5,"H.No. 899, Badami Road
Berhampur 664706",2024-07-18 12:43:19,270
8844,434,21,Samosa,2024-01-22 10:11:55,2024-01-22 11:19:55,Successful,402.22,4,"H.No. 404
Dani Chowk
Mumbai 027668",2024-01-22 10:49:55,253
8845,114,284,Butter Chicken,2024-07-22 21:58:08,2024-07-22 23:25:08,Successful,201.56,5,"84
Vora, Mau 722537",2024-07-22 22:19:08,104
8846,460,234,Butter Chicken,2024-04-29 06:22:46,2024-04-29 08:09:46,Successful,399.28,3,"516, Master, Medininagar-888492",2024-04-29 06:44:46,153
8847,384,71,Aloo Paratha,2024-02-28 02:52:24,2024-02-28 03:20:24,Successful,694.71,1,"H.No. 14
Badal Marg
Vasai-Virar-746683",2024-02-28 03:26:24,373
8848,260,31,Chole Bhature,2024-02-14 17:33:53,2024-02-14 18:32:53,Successful,678.62,1,"74/082, Som Nagar, Visakhapatnam 359471",2024-02-14 18:09:53,405
8849,163,109,Dosa,2024-02-24 02:21:41,2024-02-24 04:13:41,Successful,734.44,1,"374, Tank Nagar
Noida 403991",2024-02-24 02:53:41,133
8850,370,116,Biryani,2024-05-21 18:51:28,2024-05-21 20:07:28,Successful,439.03,1,"61/626
Grover Circle, Eluru-727446",2024-05-21 19:17:28,47
8851,389,30,Tandoori Chicken,2024-05-24 20:20:36,2024-05-24 21:43:36,Successful,298.32,5,"H.No. 350, Bhavsar Circle, Secunderabad-126449",2024-05-24 20:58:36,437
8852,35,108,Biryani,2024-04-29 07:13:17,2024-04-29 08:08:17,Successful,757.27,5,"53/27, Barad Street
Darbhanga 897584",2024-04-29 07:34:17,84
8853,417,116,Aloo Paratha,2024-04-16 07:38:47,2024-04-16 08:23:47,Successful,935.57,3,"H.No. 938, Sodhi Road
Jodhpur-135300",2024-04-16 08:07:47,474
8854,181,155,Tandoori Chicken,2024-09-11 02:41:55,2024-09-11 04:06:55,Successful,714.35,4,"900, Yadav Nagar
Anantapuram 861181",2024-09-11 03:13:55,64
8855,279,47,Butter Chicken,2024-02-14 04:56:35,2024-02-14 05:23:35,Successful,430.08,1,"21/242, Grewal, Jalandhar-330812",2024-02-14 05:24:35,271
8856,278,20,Dosa,2024-02-12 05:51:38,2024-02-12 06:54:38,Successful,519.79,5,"H.No. 537
Ganesh Zila, Agartala-386487",2024-02-12 06:29:38,94
8857,96,207,Chole Bhature,2024-04-30 02:02:34,2024-04-30 03:45:34,Successful,647.87,5,"H.No. 448
Chatterjee Path
Berhampur-273108",2024-04-30 02:31:34,177
8858,296,118,Dosa,2024-05-12 05:18:29,2024-05-12 05:43:29,Successful,542.25,2,"H.No. 56
Yadav Street, Srinagar-725190",2024-05-12 05:55:29,328
8859,3,3,Pav Bhaji,2024-02-12 23:39:25,2024-02-13 00:57:25,Successful,398.76,3,"H.No. 207, Dugar Zila, Baranagar-810798",2024-02-13 00:08:25,478
8860,343,59,Pav Bhaji,2024-02-12 19:59:06,2024-02-12 20:40:06,Successful,369.35,4,"49/242
Gade Circle, Nagercoil-660736",2024-02-12 20:38:06,418
8861,380,241,Dosa,2024-07-30 11:10:16,2024-07-30 12:14:16,Successful,438.55,1,"H.No. 120
Sandal Circle, Madhyamgram 683118",2024-07-30 11:35:16,291
8862,290,46,Biryani,2024-01-28 06:52:39,2024-01-28 07:37:39,Successful,219.16,5,"04/319, Dugar Nagar
Saharsa 041697",2024-01-28 07:30:39,385
8863,12,78,Samosa,2024-07-16 15:51:50,2024-07-16 17:21:50,Successful,445.98,1,"763, Choudhry Path, Bhind-595022",2024-07-16 16:14:50,404
8864,20,80,Butter Chicken,2024-06-04 21:01:35,2024-06-04 22:30:35,Successful,874.65,2,"H.No. 591
Sundaram Ganj, Dehri-436096",2024-06-04 21:36:35,214
8865,148,88,Butter Chicken,2024-03-26 08:47:34,2024-03-26 10:11:34,Successful,758.51,1,"H.No. 438, Batta Zila
Buxar 101419",2024-03-26 09:14:34,320
8866,350,51,Tandoori Chicken,2024-05-19 18:47:05,2024-05-19 20:24:05,Successful,475.4,1,"H.No. 16, Gandhi Chowk, Dhule 272417",2024-05-19 19:12:05,224
8867,426,196,Paneer Tikka,2024-05-05 15:58:24,2024-05-05 16:26:24,Successful,295.58,1,"H.No. 793, Kapadia Chowk
Bongaigaon 674475",2024-05-05 16:27:24,187
8868,92,19,Tandoori Chicken,2024-07-19 02:53:50,2024-07-19 04:01:50,Successful,403.53,4,"89, Thakur Chowk
Mau 810540",2024-07-19 03:16:50,372
8869,225,243,Aloo Paratha,2024-01-10 16:36:04,2024-01-10 17:01:04,Successful,758.37,4,"70
Lad, Ambala 975996",2024-01-10 17:06:04,195
8870,16,47,Aloo Paratha,2024-02-18 12:50:18,2024-02-18 13:12:18,Successful,837.31,5,"H.No. 888
D’Alia Zila
Imphal 680817",2024-02-18 13:18:18,51
8871,437,236,Biryani,2024-08-05 16:00:17,2024-08-05 16:34:17,Successful,659.96,2,"H.No. 652, Sampath
Thanjavur-947557",2024-08-05 16:37:17,230
8872,358,299,Chole Bhature,2024-01-31 13:01:46,2024-01-31 14:53:46,Cancelled,843.64,2,"591, Dube Street, Tiruvottiyur-472947",2024-01-31 13:37:46,292
8873,174,146,Aloo Paratha,2024-04-09 22:43:41,2024-04-09 23:26:41,Successful,215.55,1,"H.No. 01
Devi Zila
Firozabad 156823",2024-04-09 23:05:41,249
8874,492,164,Dal Makhani,2024-06-24 13:20:54,2024-06-24 14:56:54,Successful,946.31,1,"12, Suresh Ganj, Bardhaman-584698",2024-06-24 13:46:54,483
8875,95,33,Chole Bhature,2024-06-22 01:30:58,2024-06-22 02:54:58,Successful,907.58,5,"H.No. 059
Balay Nagar, Parbhani 467886",2024-06-22 02:01:58,394
8876,116,107,Dosa,2024-02-06 12:41:17,2024-02-06 13:10:17,Successful,806.35,4,"68/815
Chhabra Road, Muzaffarnagar-881260",2024-02-06 13:05:17,215
8877,342,181,Pav Bhaji,2024-03-28 08:49:24,2024-03-28 09:37:24,Successful,203.97,5,"H.No. 08, Vohra, Ahmedabad-823505",2024-03-28 09:19:24,29
8878,390,280,Chole Bhature,2024-03-18 00:29:48,2024-03-18 01:05:48,Successful,509.44,1,"H.No. 63, Balay Circle, Chandigarh 194317",2024-03-18 01:00:48,98
8879,99,118,Pav Bhaji,2024-09-04 01:11:50,2024-09-04 03:10:50,Successful,943.19,4,"H.No. 51
Chaudhari Marg, Madanapalle-729367",2024-09-04 01:35:50,239
8880,126,212,Pav Bhaji,2024-04-07 13:37:50,2024-04-07 14:43:50,Cancelled,512.46,4,"54, Dugar Circle, Pimpri-Chinchwad 329846",2024-04-07 14:16:50,89
8881,3,125,Aloo Paratha,2024-03-26 13:50:27,2024-03-26 14:13:27,Successful,891.49,2,"90/856, Cherian Circle
Kamarhati 577314",2024-03-26 14:30:27,162
8882,366,200,Paneer Tikka,2024-02-04 08:19:50,2024-02-04 10:10:50,Successful,305.78,4,"68/424
Brar Road
Mau-612155",2024-02-04 08:49:50,2
8883,299,207,Chole Bhature,2024-01-22 22:38:44,2024-01-23 00:16:44,Successful,634.01,4,"H.No. 03
Gupta Zila, Kanpur-403659",2024-01-22 23:06:44,230
8884,295,61,Paneer Tikka,2024-03-18 03:13:01,2024-03-18 04:05:01,Successful,712.05,5,"37
Arora Street, Ulhasnagar-351144",2024-03-18 03:47:01,416
8885,368,243,Biryani,2024-01-25 13:22:36,2024-01-25 14:41:36,Successful,688.75,5,"H.No. 66
Goda
Raebareli 589151",2024-01-25 13:57:36,73
8886,39,28,Dal Makhani,2024-03-22 05:22:06,2024-03-22 06:50:06,Successful,769.59,3,"H.No. 743, Jain Street, Mehsana 871721",2024-03-22 05:50:06,235
8887,210,144,Pav Bhaji,2024-02-16 09:32:15,2024-02-16 11:03:15,Successful,518.76,4,"151, Gade Street, Bhusawal-023240",2024-02-16 10:06:15,419
8888,77,86,Butter Chicken,2024-03-10 15:16:57,2024-03-10 16:55:57,Cancelled,717.78,3,"26, Dube Marg
Arrah 623560",2024-03-10 15:52:57,395
8889,397,234,Chole Bhature,2024-02-08 19:41:23,2024-02-08 21:21:23,Successful,427.16,2,"H.No. 582, Bali Path, Jorhat-899032",2024-02-08 20:01:23,348
8890,431,66,Aloo Paratha,2024-05-19 10:31:50,2024-05-19 11:05:50,Successful,109.69,4,"88/777, Kar Chowk
Mumbai-229865",2024-05-19 10:52:50,375
8891,344,115,Dal Makhani,2024-05-05 23:30:44,2024-05-06 00:13:44,Successful,137.48,3,"27/97
Shetty, Guntur 976336",2024-05-06 00:04:44,1
8892,227,285,Pav Bhaji,2024-02-03 19:02:18,2024-02-03 21:00:18,Successful,511.79,4,"H.No. 998
Dugar, Noida 685359",2024-02-03 19:39:18,287
8893,49,184,Biryani,2024-01-30 13:08:43,2024-01-30 14:42:43,Successful,732.15,3,"H.No. 52, Andra, Raipur 417962",2024-01-30 13:43:43,430
8894,42,205,Samosa,2024-01-03 07:45:56,2024-01-03 09:17:56,Successful,788.68,3,"67, Tata Road, Moradabad-030333",2024-01-03 08:14:56,492
8895,82,34,Paneer Tikka,2024-09-04 15:30:22,2024-09-04 16:21:22,Successful,401.97,2,"40
Bhalla Nagar, Malegaon-378079",2024-09-04 16:08:22,285
8896,402,3,Aloo Paratha,2024-02-11 06:22:39,2024-02-11 08:18:39,Successful,724.84,2,"048, Sengupta Ganj
Parbhani 675059",2024-02-11 06:42:39,372
8897,316,146,Samosa,2024-01-24 15:41:31,2024-01-24 16:08:31,Successful,503.18,1,"H.No. 62, Sastry Street
Lucknow 821438",2024-01-24 16:02:31,206
8898,252,42,Chole Bhature,2024-06-12 07:25:33,2024-06-12 08:00:33,Cancelled,820.17,4,"126, Dua Path
Surendranagar Dudhrej 076462",2024-06-12 07:52:33,194
8899,29,279,Paneer Tikka,2024-04-04 16:46:12,2024-04-04 17:17:12,Successful,942.66,4,"H.No. 197, Bath Street
Kollam-875294",2024-04-04 17:09:12,357
8900,153,195,Butter Chicken,2024-06-05 14:23:44,2024-06-05 15:45:44,Cancelled,228.9,5,"69/36
Tella Ganj
Pallavaram-080699",2024-06-05 15:00:44,432
8901,471,91,Paneer Tikka,2024-06-13 16:03:58,2024-06-13 17:56:58,Successful,493.69,5,"H.No. 621
Borah Marg, Rajahmundry-562245",2024-06-13 16:27:58,451
8902,174,294,Biryani,2024-05-14 11:49:36,2024-05-14 12:14:36,Successful,771.25,1,"21/047, Kanda Ganj
Hindupur-605902",2024-05-14 12:20:36,356
8903,395,261,Dosa,2024-03-10 20:45:22,2024-03-10 21:09:22,Successful,369.08,2,"086, Garde Street
Dhanbad-355852",2024-03-10 21:21:22,30
8904,88,275,Aloo Paratha,2024-07-16 14:27:49,2024-07-16 16:09:49,Successful,534.73,2,"H.No. 946, Hegde Chowk
Agartala 796886",2024-07-16 14:53:49,63
8905,375,162,Dosa,2024-02-20 11:19:37,2024-02-20 12:58:37,Successful,116.44,2,"808, Devan Circle
Mirzapur-685088",2024-02-20 11:40:37,170
8906,299,212,Paneer Tikka,2024-06-30 07:19:22,2024-06-30 08:34:22,Successful,805.69,5,"H.No. 31
Apte Chowk, Kozhikode 794091",2024-06-30 07:51:22,53
8907,434,181,Butter Chicken,2024-03-18 14:00:12,2024-03-18 15:01:12,Successful,230.31,3,"H.No. 66
Shanker Circle, Imphal 539427",2024-03-18 14:30:12,356
8908,487,75,Dal Makhani,2024-04-01 21:11:34,2024-04-01 22:15:34,Successful,853.25,1,"55
Saraf Circle, Sagar-324746",2024-04-01 21:35:34,466
8909,462,170,Dosa,2024-05-28 13:16:33,2024-05-28 14:13:33,Successful,451.29,3,"18, Roy Circle, Guntur 143138",2024-05-28 13:38:33,416
8910,416,68,Samosa,2024-07-12 17:25:48,2024-07-12 18:18:48,Successful,685.22,2,"H.No. 70, Jain Marg
Gwalior-060416",2024-07-12 18:00:48,255
8911,190,72,Biryani,2024-01-24 16:35:01,2024-01-24 17:53:01,Successful,459.63,5,"198, Guha Chowk, Anand-967956",2024-01-24 17:09:01,172
8912,306,38,Aloo Paratha,2024-05-24 21:04:06,2024-05-24 21:43:06,Successful,818.21,4,"97/770, Malhotra Path, Jammu-657517",2024-05-24 21:40:06,51
8913,408,283,Butter Chicken,2024-06-18 01:42:58,2024-06-18 03:11:58,Successful,711.82,2,"H.No. 515, Bail
Anantapur-797077",2024-06-18 02:22:58,142
8914,240,218,Paneer Tikka,2024-01-31 11:54:20,2024-01-31 12:41:20,Successful,460.1,3,"05/914
Maharaj Marg
Muzaffarnagar-089433",2024-01-31 12:24:20,102
8915,75,265,Paneer Tikka,2024-06-23 01:17:37,2024-06-23 02:48:37,Successful,703.31,3,"68/451
Chowdhury Ganj, Erode 647620",2024-06-23 01:57:37,198
8916,114,213,Chole Bhature,2024-01-29 13:54:47,2024-01-29 14:55:47,Successful,408.47,1,"72
Dua Circle
Panchkula-069429",2024-01-29 14:21:47,130
8917,29,4,Paneer Tikka,2024-02-06 13:40:04,2024-02-06 15:08:04,Successful,348.65,5,"258, Raja Street
Ahmednagar-292554",2024-02-06 14:14:04,267
8918,267,266,Dal Makhani,2024-04-06 19:45:23,2024-04-06 20:06:23,Successful,110.61,1,"29, Gole Nagar
Bellary-279863",2024-04-06 20:15:23,126
8919,139,254,Pav Bhaji,2024-01-07 09:52:25,2024-01-07 10:39:25,Successful,595.17,3,"62, Ramakrishnan Zila
Shimla 591297",2024-01-07 10:25:25,251
8920,72,53,Tandoori Chicken,2024-08-16 05:41:10,2024-08-16 07:27:10,Cancelled,484.14,5,"H.No. 411
Thaker Path
Kumbakonam-241322",2024-08-16 06:17:10,33
8921,384,291,Chole Bhature,2024-08-04 11:20:02,2024-08-04 11:59:02,Cancelled,614.36,3,"042, Anne, Gwalior-657421",2024-08-04 11:54:02,385
8922,160,118,Dosa,2024-04-11 13:01:36,2024-04-11 14:44:36,Successful,976.08,1,"07/343, Ghose Path
Rampur-889441",2024-04-11 13:32:36,428
8923,374,272,Chole Bhature,2024-06-11 02:53:27,2024-06-11 03:14:27,Successful,405.89,4,"60/36, Bhasin Path, Noida 032540",2024-06-11 03:23:27,1
8924,343,88,Butter Chicken,2024-02-15 18:24:52,2024-02-15 20:08:52,Successful,167.92,2,"907, Date Marg, Lucknow 918743",2024-02-15 18:47:52,430
8925,390,186,Paneer Tikka,2024-04-29 03:56:52,2024-04-29 04:31:52,Cancelled,708.95,5,"54/62, Yohannan Path
Bathinda-000040",2024-04-29 04:21:52,37
8926,353,9,Tandoori Chicken,2024-05-20 05:00:54,2024-05-20 05:40:54,Cancelled,996.96,1,"91/12
Kumer Ganj, Ambattur 675873",2024-05-20 05:31:54,172
8927,1,293,Samosa,2024-04-25 03:42:03,2024-04-25 05:04:03,Successful,413.05,5,"09/452
Boase Ganj, Karawal Nagar 554122",2024-04-25 04:08:03,454
8928,167,215,Pav Bhaji,2024-07-29 16:57:55,2024-07-29 18:07:55,Successful,870.61,3,"753, Bawa Circle, Naihati 228052",2024-07-29 17:28:55,156
8929,258,289,Samosa,2024-01-04 16:47:01,2024-01-04 18:36:01,Successful,729.03,2,"H.No. 820, Apte Street
Jabalpur 244900",2024-01-04 17:07:01,56
8930,93,30,Aloo Paratha,2024-07-30 21:44:24,2024-07-30 23:22:24,Successful,635.83,5,"65/44
Gala Circle
Hosur-126315",2024-07-30 22:16:24,275
8931,210,83,Dosa,2024-01-11 22:56:50,2024-01-11 23:44:50,Successful,362.77,3,"H.No. 06, Venkatesh Circle, Anantapuram-698867",2024-01-11 23:36:50,400
8932,281,16,Aloo Paratha,2024-01-02 19:49:44,2024-01-02 21:13:44,Successful,906.39,4,"33/79, Sathe Ganj
Bhatpara-805488",2024-01-02 20:29:44,56
8933,73,14,Dosa,2024-01-04 18:51:28,2024-01-04 20:42:28,Successful,172.27,3,"55/684
Dara Path
Pallavaram 106778",2024-01-04 19:26:28,180
8934,254,75,Tandoori Chicken,2024-08-21 02:09:36,2024-08-21 03:26:36,Successful,597.96,1,"H.No. 64, Chanda Marg, Kumbakonam-667262",2024-08-21 02:34:36,228
8935,411,83,Pav Bhaji,2024-07-19 17:52:31,2024-07-19 19:36:31,Successful,669.48,3,"07
Bail Path, Bhavnagar-265091",2024-07-19 18:28:31,128
8936,183,53,Dosa,2024-05-06 23:39:54,2024-05-07 01:01:54,Successful,829.58,1,"02/861, Kohli Chowk, Rourkela 637483",2024-05-07 00:12:54,197
8937,67,14,Paneer Tikka,2024-08-08 10:45:31,2024-08-08 11:29:31,Cancelled,567.13,3,"H.No. 459
Sami Ganj
Ambarnath 231944",2024-08-08 11:12:31,18
8938,37,41,Pav Bhaji,2024-08-03 00:06:39,2024-08-03 01:40:39,Successful,139.74,1,"H.No. 17, Singhal Marg, Durg-815436",2024-08-03 00:39:39,267
8939,130,148,Chole Bhature,2024-04-27 01:48:56,2024-04-27 03:06:56,Successful,159.03,3,"87/16
Rajagopalan Circle, Udaipur 218488",2024-04-27 02:19:56,162
8940,177,202,Dal Makhani,2024-04-17 17:55:13,2024-04-17 19:25:13,Successful,935.47,2,"H.No. 932, Jain Road
Danapur 517818",2024-04-17 18:34:13,457
8941,271,254,Pav Bhaji,2024-05-17 16:44:34,2024-05-17 17:49:34,Successful,664.41,5,"H.No. 737
Gaba Nagar, Sasaram-056083",2024-05-17 17:09:34,419
8942,296,166,Butter Chicken,2024-02-25 08:12:35,2024-02-25 09:16:35,Successful,925.67,3,"H.No. 792
Das Nagar, Allahabad 526599",2024-02-25 08:35:35,105
8943,125,236,Samosa,2024-08-30 12:53:11,2024-08-30 14:06:11,Successful,999.05,5,"H.No. 624, Ratta Ganj
Silchar-634978",2024-08-30 13:19:11,179
8944,58,9,Chole Bhature,2024-04-09 18:54:32,2024-04-09 19:56:32,Successful,323.63,5,"H.No. 670, Jaggi, Kolhapur-702705",2024-04-09 19:28:32,49
8945,249,14,Biryani,2024-01-03 12:34:11,2024-01-03 13:43:11,Successful,927.96,2,"46
Sarna Nagar
Sonipat 098898",2024-01-03 13:07:11,82
8946,324,272,Biryani,2024-05-09 23:38:39,2024-05-10 00:06:39,Successful,591.18,2,"83/56, Wason, Nagpur-106761",2024-05-10 00:00:39,73
8947,275,52,Butter Chicken,2024-06-07 09:52:48,2024-06-07 10:25:48,Successful,762.21,1,"15/640, Krishnan Zila
Gandhidham-342247",2024-06-07 10:24:48,186
8948,270,42,Biryani,2024-05-04 00:32:58,2024-05-04 02:21:58,Successful,551.06,1,"01/070
Chaudhry Street
Meerut 385222",2024-05-04 01:05:58,179
8949,21,252,Chole Bhature,2024-07-29 16:29:51,2024-07-29 17:41:51,Successful,290.05,2,"64, Master Circle, Surendranagar Dudhrej-222505",2024-07-29 17:05:51,32
8950,422,247,Samosa,2024-06-30 09:50:33,2024-06-30 10:52:33,Successful,135.71,1,"H.No. 243
Chaudhuri Ganj, Hosur 387791",2024-06-30 10:17:33,169
8951,264,148,Tandoori Chicken,2024-04-03 18:30:46,2024-04-03 20:09:46,Successful,908.03,5,"01/707
Iyengar Street
Panvel 038018",2024-04-03 19:02:46,499
8952,305,163,Pav Bhaji,2024-08-17 08:51:28,2024-08-17 09:21:28,Successful,857.42,2,"31/383, Mandal Zila, Shimoga-706895",2024-08-17 09:17:28,331
8953,446,265,Aloo Paratha,2024-03-25 12:30:43,2024-03-25 13:35:43,Successful,446.23,5,"919
Chhabra, Maheshtala-613024",2024-03-25 13:07:43,362
8954,401,149,Pav Bhaji,2024-04-21 16:29:53,2024-04-21 18:20:53,Successful,196.88,2,"33/28, Dash Circle
Silchar-201494",2024-04-21 17:00:53,298
8955,158,39,Paneer Tikka,2024-05-14 02:14:37,2024-05-14 03:36:37,Successful,525.55,5,"H.No. 541
Wadhwa Zila
Kakinada 523295",2024-05-14 02:47:37,82
8956,27,98,Dosa,2024-02-06 08:21:51,2024-02-06 10:17:51,Successful,736.64,1,"616, Mahajan Street, Imphal 353397",2024-02-06 09:00:51,369
8957,267,164,Chole Bhature,2024-08-27 19:22:31,2024-08-27 20:03:31,Successful,190.48,2,"46
Bhatt Chowk
Vijayanagaram 265521",2024-08-27 19:50:31,474
8958,170,295,Butter Chicken,2024-02-10 16:00:09,2024-02-10 16:26:09,Successful,506.43,1,"54/73, Varghese Road, Bhilai 150354",2024-02-10 16:26:09,298
8959,76,61,Chole Bhature,2024-01-01 23:38:46,2024-01-02 01:33:46,Successful,982.64,2,"290, Wali Street
Gwalior 337748",2024-01-02 00:13:46,463
8960,229,259,Biryani,2024-01-28 23:09:25,2024-01-29 00:46:25,Successful,118.35,5,"H.No. 350
Krishna, Solapur 695763",2024-01-28 23:31:25,143
8961,414,53,Chole Bhature,2024-06-28 04:51:51,2024-06-28 05:50:51,Successful,223.72,3,"82, Bhatt Zila, Dehradun-485423",2024-06-28 05:29:51,225
8962,168,281,Samosa,2024-01-25 07:06:08,2024-01-25 08:04:08,Cancelled,541.06,3,"H.No. 340, Chaudhari Circle, Rohtak 267716",2024-01-25 07:27:08,21
8963,112,4,Tandoori Chicken,2024-06-26 15:47:47,2024-06-26 17:21:47,Successful,428.79,1,"87/28
Sami Path, Ahmedabad 203012",2024-06-26 16:18:47,470
8964,473,140,Paneer Tikka,2024-07-15 07:05:08,2024-07-15 07:59:08,Cancelled,662.8,5,"06
Verma Street, Suryapet-622110",2024-07-15 07:31:08,397
8965,229,121,Tandoori Chicken,2024-02-08 16:13:57,2024-02-08 16:46:57,Cancelled,950.34,5,"63, Chander Road, Mumbai 996594",2024-02-08 16:39:57,332
8966,235,33,Chole Bhature,2024-06-01 18:19:04,2024-06-01 19:30:04,Successful,947.34,5,"56/314
Mandal Circle
Deoghar 818502",2024-06-01 18:49:04,327
8967,260,26,Pav Bhaji,2024-04-23 08:30:10,2024-04-23 10:08:10,Cancelled,739.22,4,"42/059, Mall Nagar, Udupi 706837",2024-04-23 08:58:10,291
8968,45,143,Tandoori Chicken,2024-02-12 04:59:12,2024-02-12 05:54:12,Successful,707.81,5,"H.No. 199, Bhardwaj Chowk
Dibrugarh-017980",2024-02-12 05:22:12,465
8969,34,157,Paneer Tikka,2024-04-18 07:04:26,2024-04-18 07:29:26,Cancelled,759.01,3,"737, Deshmukh Marg
Dewas 745189",2024-04-18 07:38:26,43
8970,369,288,Butter Chicken,2024-05-19 21:49:14,2024-05-19 23:21:14,Successful,117.77,4,"62
Chatterjee Zila
Karnal 458698",2024-05-19 22:16:14,86
8971,356,111,Aloo Paratha,2024-07-12 13:33:04,2024-07-12 15:30:04,Successful,115.75,1,"H.No. 09, Rajan Street
Bhalswa Jahangir Pur 296925",2024-07-12 14:10:04,3
8972,284,132,Samosa,2024-07-17 04:59:43,2024-07-17 06:51:43,Successful,541.15,3,"84/084, Hegde
Bongaigaon-243851",2024-07-17 05:28:43,340
8973,167,113,Dal Makhani,2024-08-19 12:44:18,2024-08-19 13:28:18,Successful,120.2,1,"631
Shere Marg, Gorakhpur-670785",2024-08-19 13:10:18,459
8974,210,76,Pav Bhaji,2024-05-18 03:53:40,2024-05-18 05:28:40,Successful,448.39,3,"H.No. 28
Bava Circle
Bettiah 901059",2024-05-18 04:16:40,100
8975,30,74,Tandoori Chicken,2024-07-31 23:32:55,2024-08-01 00:04:55,Successful,131.77,2,"H.No. 46
Sule Nagar
Arrah 319153",2024-08-01 00:12:55,262
8976,456,115,Dal Makhani,2024-02-27 14:08:52,2024-02-27 15:57:52,Successful,278.27,1,"13, Chaudhari Zila
Bilaspur 912331",2024-02-27 14:45:52,424
8977,360,242,Aloo Paratha,2024-03-16 06:24:19,2024-03-16 07:37:19,Successful,257.76,4,"18/54
Chaudhary Path, Rajpur Sonarpur 284249",2024-03-16 06:59:19,422
8978,439,259,Samosa,2024-01-27 19:29:23,2024-01-27 21:04:23,Successful,387.92,2,"H.No. 062
Wali Circle
Pondicherry 155366",2024-01-27 19:52:23,228
8979,67,35,Paneer Tikka,2024-01-04 00:55:25,2024-01-04 02:49:25,Successful,803.71,2,"535
Sethi Circle, Giridih-736172",2024-01-04 01:26:25,123
8980,408,147,Samosa,2024-05-19 13:40:19,2024-05-19 14:23:19,Successful,613.34,2,"56/649, Kapadia Street, Dhule 281981",2024-05-19 14:19:19,436
8981,238,48,Aloo Paratha,2024-06-08 10:16:02,2024-06-08 11:40:02,Successful,451.2,2,"36
Babu Ganj, Gandhinagar-178573",2024-06-08 10:39:02,239
8982,452,229,Chole Bhature,2024-08-02 16:36:09,2024-08-02 18:27:09,Successful,625.0,3,"48/860
Rajan Nagar, Sonipat-140983",2024-08-02 17:05:09,99
8983,366,240,Samosa,2024-07-09 23:26:17,2024-07-10 01:03:17,Successful,609.51,3,"12/32, Badal Street, Udupi-708509",2024-07-09 23:47:17,289
8984,279,145,Chole Bhature,2024-01-16 14:16:27,2024-01-16 15:25:27,Successful,557.68,2,"42, Tata Marg
Pallavaram-576020",2024-01-16 14:40:27,57
8985,36,108,Pav Bhaji,2024-08-05 03:15:57,2024-08-05 03:52:57,Cancelled,217.53,2,"53/619, Rout Path
Silchar 139006",2024-08-05 03:35:57,78
8986,343,70,Dal Makhani,2024-07-05 21:29:40,2024-07-05 23:23:40,Successful,240.55,5,"90/930, Sathe Street
Kottayam-841598",2024-07-05 21:53:40,363
8987,293,286,Paneer Tikka,2024-03-16 11:53:58,2024-03-16 12:24:58,Cancelled,157.71,4,"H.No. 58, Dixit Path, Dehri 867480",2024-03-16 12:26:58,285
8988,21,27,Tandoori Chicken,2024-04-10 06:01:43,2024-04-10 07:07:43,Successful,124.39,4,"421
Sen Marg
Raebareli 398412",2024-04-10 06:37:43,174
8989,377,150,Dosa,2024-06-23 23:26:00,2024-06-23 23:54:00,Successful,316.55,1,"415, Bora Nagar
Miryalaguda-996691",2024-06-23 23:49:00,45
8990,370,41,Biryani,2024-04-23 11:59:06,2024-04-23 13:49:06,Successful,317.92,1,"636, Gala, Burhanpur-482806",2024-04-23 12:38:06,423
8991,111,123,Biryani,2024-08-14 04:31:53,2024-08-14 06:20:53,Successful,533.86,3,"H.No. 082
Keer Marg
Alwar 318549",2024-08-14 04:57:53,362
8992,307,14,Pav Bhaji,2024-04-28 04:47:26,2024-04-28 06:26:26,Successful,147.6,1,"85/02, Kibe Ganj
Etawah 472917",2024-04-28 05:12:26,364
8993,468,187,Dosa,2024-02-15 17:55:44,2024-02-15 18:28:44,Successful,423.67,5,"78
Kala Ganj
Siliguri-726963",2024-02-15 18:15:44,440
8994,298,204,Biryani,2024-02-06 03:38:00,2024-02-06 04:07:00,Successful,641.73,1,"15
Golla Nagar
Tezpur 847536",2024-02-06 04:01:00,188
8995,388,189,Dosa,2024-09-02 22:01:36,2024-09-02 22:52:36,Cancelled,147.04,4,"76/08
Yogi Circle
Mangalore 403586",2024-09-02 22:24:36,99
